site_name,model_name,model_code,maker,lauch,os,sell_type,display_inch,display_centi,panel_type,resolution,ppi,refresh_rate,display_ratio,display_area,display_width,display_height,hdr_standard,ap_type,core_num,core_clock,graphic_core,npu_dsp,sensor_hub,com_modem,system_ram,in_mem,storage_device,out_mem,5G,4G,wifi,bluetooth,satelite,usim_type,dual_usim,cam_type,back_cam,front_cam,video,flash,picture_resol,front_disp_resol,front_video_resol,apecture,cam_char,trem_correction,trem_prevention,cam_flash,hdr_support,auto_hdr,optic_zoom,zio_tag,lazer_auto_focus,auto_focus,out_focus,touch_focus,panorama,tof_sensor,shoot_night_mode,earphone_term,speaker,high_sound_qual_play,sound_tech,fingerprint_recog,face_recog,iris_recog,speech_recog,ai,elec_payment,touch_pen,waterproof,etc,charge_term,battery_storage,battery_type,battery_char,battery_mount_method,charge_support,high_speed_charge,wireless_charge,color,length,width,thickness,weight
세티즌,엑스5,LG-F770,LG전자,2016. 07,안드로이드 6.0 마시멜로우,,,5.5,IPS,720 x 1280 픽셀,267 ppi,,,,68.49 mm,121.76 mm,,,4개 ( 비트),1300 MHz,-,,,,2 GB,16 GB,,Micro SD,LTE,4G,802.11b/g/n,4.2,,마이크로유심 ,,,,,1920 x 1080 (Full HD)30 FPS,LED,4160 x 3120 (13 메가픽셀),2592 x 1944 (5 메가픽셀),2592 x 1944 (5 메가픽셀)30 FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800 mAh,Li-Ion,분리형,,,,-,,76.9,151.6,7.2,133g
세티즌,X스킨,LG-F740,LG전자,2016. 06,미확인,,,5.3,미확인,720 x 1280,277 ppi,,,,mm,mm,,,개 ( 비트),MHz,-,,,,미확인,,,미확인,,,미확인,,,,,,,,(-)FPS,,(0 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100 mAh,,분리형,,,,-,,-,-,-,122g
세티즌,X캠,LG-F690,LG전자,2016. 06,안드로이드 6.0 마시멜로우,,,5.2,IPS,1080 x 1920 픽셀,424 ppi,,,,64.75 mm,115.12 mm,,MediaTek MT6753,8개 (64 비트),1140 MHz,ARM Mali-T720 MP3,,,,2 GB,16 GB,,미확인,3G,3G,미확인,4.2,,나노유심 ,,,,,1920 x 1080 (-)30 FPS,LED,4160 x 3120 (13 메가픽셀),3264 x 2448 (8 메가픽셀),3264 x 2448 (8 메가픽셀)30 FPS,,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520 mAh,Li-Ion,일체형,,,,-,,73.6,147.5,6.9,118g
세티즌,X스크린,LG-F650,LG전자,2016. 03,안드로이드 6.0 마시멜로우,,,4.9,IPS,720 x 1280 픽셀,300 ppi,,,,61.39 mm,109.14 mm,,Qualcomm Snapdragon 410 MSM8916,4개 (64 비트),1200 MHz,Qualcomm Adreno 306,,,,2 GB,16 GB,,미확인,LTE,4G,미확인,4.1,,나노유심 ,,,,,1920 x 1080 (-)30 FPS,LED,4160 x 3120 (13 메가픽셀),3264 x 2448 (8 메가픽셀),3264 x 2448 (8 메가픽셀)FPS,F/2.2,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300 mAh,Li-Ion,일체형,,,,-,,71.8,142.6,7.1,120g
세티즌,넥서스 5x,LG-H791,LG전자,2016. 03,안드로이드 6.0 마시멜로우 | 안드로이드 7.0 누가 | 안드로이드 7.1.1 누가 | 안드로이드 8.0 Oreo,,,5.2,IPS,1080 x 1920 픽셀,424 ppi,,,,64.75 mm,115.12 mm,,Qualcomm Snapdragon 808 MSM8992,6개 (64 비트),1800 MHz,Qualcomm Adreno 418,,,,2 GB,16 GB / 32 GB,,미확인,LTE,4G,802.11a/b/g/n/ac,4.2,,나노유심 ,,,,,3840 x 2160 (-)30 FPS,Dual LED,4032 x 3024 (12.2 메가픽셀),2592 x 1944 (5 메가픽셀),2592 x 1944 (5 메가픽셀)30 FPS,F/2,,,,,,,,,,,,,,,,,,,,지문인식,,,,,,,,,,2700 mAh,Li-Polymer,"급속충전
일체형",,,,-,,72.6,147,7.9,136g
세티즌,옵티머스 LTE3,LG-F260,LG전자,2013. 03,Android,,,4.7,IPS,720 x 1280,312 ppi,,,,mm,mm,,,개 ( 비트),MHz,-,,,,2GB,,,Micro SD,LTE,4G,802.11a/b/g/n,,,마이크로 USB,,,,,(Full HD)FPS,,(0 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540 mAh,,분리형,,,,-,,68.2,131.7,9.6,133g
세티즌,와인스마트 재즈,LG-F610,LG전자,2015. 09,안드로이드 5.1.1 롤리팝,,,3.2,LCD,320 x 480 픽셀,180 ppi,,,,45.09 mm,67.63 mm,,Qualcomm Snapdragon 210 MSM8909,4개 (32 비트),1100 MHz,Qualcomm Adreno 304,,,,1 GB,4 GB,,Micro SD,LTE,4G,802.11a/b/g/n,4.1,,마이크로유심 ,,,,,(-)FPS,,2048 x 1536 (3.2 메가픽셀),640 x 480 (0.3 메가픽셀),640 x 480 (0.3 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 mAh,Li-Ion,분리형,,,,-,,58.7,117.7,16.6,143g
세티즌,와인 스마트,LG-F480,LG전자,2014. 09,안드로이드 4.4.2 KitKat,,,3.5,IPS,320 x 480 픽셀,165 ppi,,,,49.31 mm,73.97 mm,,Qualcomm Snapdragon 400 MSM8926,4개 (32 비트),1200 MHz,Qualcomm Adreno 305,,,,1 GB,4 GB,,Micro SD,LTE,4G,802.11a/b/g/n,4,,마이크로유심 ,,,,,1920 x 1080 (Full HD)30 FPS,LED,3264 x 2448 (8 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 mAh,Li-Ion,분리형,,,,-,,59.4,118.6,16.9,140.8g
세티즌,와인스마트3G,LG-T480,LG전자,2015. 03,안드로이드 4.4.2 KitKat,,,3.5,IPS,320 x 480 픽셀,165 ppi,,,,49.31 mm,73.97 mm,,Qualcomm Snapdragon 400 MSM8926,4개 (32 비트),1200 MHz,Qualcomm Adreno 305,,,,1 GB,4 GB,,미확인,LTE,4G,미확인,4,,마이크로유심 ,,,,,1920 x 1080 (-)30 FPS,LED,3264 x 2448 (8 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 mAh,Li-Ion,분리형,,,,-,,59.4,118.6,16.9,140.8g
세티즌,LG폴더,LM-Y110,LG전자,2018. 03,미확인,,,3,미확인,240 x 400,155 ppi,,,,mm,mm,,,개 ( 비트),MHz,-,,,,미확인,,,미확인,LTE,4G,미확인,,,,,,,,(-)FPS,,(0 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470 mAh,,분리형,,,,-,,112.7,54.1,17.4,130g
세티즌,스마트폴더,LGM-X100,LG전자,2017. 10,안드로이드 7.1.1 누가,,,3.3,LCD,480 x 844 픽셀,294 ppi,,,,41.44 mm,72.86 mm,,Qualcomm Snapdragon 210 MSM8909,4개 (32 비트),1300 MHz,Qualcomm Adreno 304,,,,2 GB,16 GB,,미확인,LTE,4G,미확인,4.2,,마이크로유심 ,,,,,1280 x 720 (-)30 FPS,,2592 x 1944 (5 메가픽셀),2592 x 1944 (5 메가픽셀),2592 x 1944 (5 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940 mAh,Li-Ion,분리형,,,,-,,58.7,117.6,16.9,142g
세티즌,갤럭시 폴드,SM-F907,삼성전자,2019. 09,안드로이드 9.0 Pie,,,7.3,Dynamic AMOLED,2152 x 1536 픽셀,362 ppi,,,,150.92 mm,107.72 mm,,Qualcomm Snapdragon 855,8개 (64 비트),2840 MHz,Qualcomm Adreno 640,,,,12 GB,512 GB,,미확인,5G,5G,미확인,5,,나노유심 ,,,,,3840 x 2160 (-)60 FPS,Dual LED,4032 x 3024 (12.2 메가픽셀),4320 x 2432 (10.5 메가픽셀),4320 x 2432 (10.5 메가픽셀)30 FPS,F/1.5 - 2.4,"손떨림방지 카메라
듀얼픽셀 카메라",,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,4235 mAh,Li-Polymer,"급속충전
일체형",,,,무선충전 지원,,117.9,160.9,7.5,-
세티즌,아이폰SE (2020),A2775,애플,2020. 05,iOS 13,,,4.7,IPS,750 x 1334 픽셀,326 ppi,,,,58.51 mm,104.06 mm,,Apple A13 Bionic APL1W85,6개 (64 비트),2650 MHz,-,,,,3 GB,64 GB / 128 GB / 256 GB,,미확인,LTE,4G,미확인,5,,나노유심,,,,,3840 x 2160 (-)60 FPS,,4032 x 3024 (12.2 메가픽셀),3088 x 2320 (7.2 메가픽셀),3088 x 2320 (7.2 메가픽셀)30 FPS,F/1.8,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,지문인식,,,,,APPLE Pay,,,,,1821 mAh,Li-Ion,"급속충전
일체형",,,,무선충전 지원,,67.3,138.4,7.3,148g
세티즌,갤럭시 A80,SM-A805,삼성전자,2019. 04,안드로이드 9.0 Pie,,,6.7,Super AMOLED,1080 x 2400 픽셀,393 ppi,,,,69.84 mm,155.19 mm,,Qualcomm Snapdragon 730,8개 (64 비트),2200 MHz,QUalcomm Adreno 618,,,,8 GB,128 GB,,미확인,LTE,4G,미확인,5,,나노유심 ,,,,,3840 x 2160 (-)30 FPS,Dual LED,8000 x 6000 (48 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,F/2,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,3700 mAh,Li-Polymer,"급속충전
일체형",,,,-,,76.5,165.2,9,-
세티즌,갤럭시 Z 플립,SM-F700,삼성전자,2020. 02,안드로이드 10,,,6.7,Dynamic AMOLED,1080 x 2636 픽셀,425 ppi,,,,64.52 mm,157.48 mm,,Qualcomm Snapdragon 855 Plus,8개 (64 비트),2950 MHz,Qualcomm Adreno 640,,,,8 GB,256 GB,,미확인,LTE,4G,미확인,5,,나노유심 ,,,,,(-)60 FPS,Dual LED,4032 x 3024 (12.2 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,F/1.8,,,,,,,,,,,,,,,,,,,,지문인식,,,,,samsung pay,,,,,3300 mAh,Li-Polymer,"급속충전
일체형",,,,무선충전 지원,,73.6,167.3,7.2,183g
세티즌,갤럭시 S20,SM-G981,삼성전자,2020. 03,안드로이드 10,,,6.2,Dynamic AMOLED 2X,1440 x 3200 픽셀,563 ppi,,,,64.62 mm,143.61 mm,,Qualcomm Snapdragon 865,8개 (64 비트),2840 MHz,Qualcomm Adreno 650,,,,12 GB,128 GB,,미확인,5G,5G,미확인,5,,나노유심 ,,,,,7680 x 4320 (-)30 FPS,Dual LED,4032 x 3024 (12.2 메가픽셀),10 MP (megapixels) (10 메가픽셀),10 MP (megapixels) (10 메가픽셀)30 FPS,F/1.8,"(광학줌)
손떨림방지 카메라",,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,4000 mAh,Li-Polymer,"급속충전
일체형",,,,무선충전 지원,,69.1,151.7,7.9,163g
세티즌,갤럭시 S20+,SM-G986,삼성전자,2020. 03,안드로이드 10,,,6.7,Dynamic AMOLED 2X,1440 x 3200 픽셀,524 ppi,,,,69.84 mm,155.19 mm,,Qualcomm Snapdragon 865,8개 (64 비트),2840 MHz,Qualcomm Adreno 650,,,,12 GB,128 GB / 256 GB / 512 GB,,미확인,5G,5G,미확인,5,,나노유심 ,,,,,7680 x 4320 (-)24 FPS,Dual LED,4032 x 3024 (12.2 메가픽셀),10 MP (megapixels) (10 메가픽셀),10 MP (megapixels) (10 메가픽셀)60 FPS,F/1.8,"(광학줌)
손떨림방지 카메라",,,,,,,,,,,,,,,,,,,지문인식,,,,,samsung pay,,,,,4500 mAh,Li-Polymer,"급속충전
일체형",,,,무선충전 지원,,73.7,161.9,7.8,188g
세티즌,갤럭시 S20 울트라,SM-G988,삼성전자,2020. 03,안드로이드 10,,,6.9,Dynamic AMOLED 2X,1440 x 3200 픽셀,509 ppi,,,,71.92 mm,159.82 mm,,Qualcomm Snapdragon 865,8개 (64 비트),2840 MHz,Qualcomm Adreno 650,,,,12 | 16 GB,128 GB / 256 GB / 512 GB,,미확인,5G,5G,미확인,5,,나노유심 ,,,,,7680 x 4320 (-)30 FPS,Dual LED,12000 x 9000 (108 메가픽셀),7968 x 5480 (43.7 메가픽셀),7968 x 5480 (43.7 메가픽셀)30 FPS,F/1.8,"(광학줌)
손떨림방지 카메라",,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,5000 mAh,Li-Polymer,"급속충전
일체형",,,,무선충전 지원,,76,166.9,8.8,222g
세티즌,벨벳,LM-G900,LG전자,2020. 05,안드로이드 10,,,6.8,pOLED,1080 x 2460 픽셀,395 ppi,,,,69.43 mm,158.15 mm,,Qualcomm Snapdragon 765G,8개 (64 비트),2400 MHz,Qualcomm Adreno 620,,,,8 GB,128 GB,,미확인,5G,5G,미확인,5.1,,나노유심 ,,,,,(-)30 FPS,Dual LED,8000 x 6000 (48 메가픽셀),4608 x 3456 (15.9 메가픽셀),4608 x 3456 (15.9 메가픽셀)FPS,F/1.8,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,지문인식,,,,,LG Pay,,,,,4300 mAh,Li-Polymer,"급속충전
일체형",,,,-,,74.1,167.1,7.85,180g
세티즌,Q51,LM-Q510,LG전자,2020. 02,안드로이드 10,,,6.5,IPS,720 x 1520 픽셀,259 ppi,,,,70.68 mm,149.21 mm,,MediaTek Helio P22 (MT6762),8개 (64 비트),2000 MHz,PowerVR GE8320,,,,3 GB,32 GB,,미확인,LTE,4G,미확인,5,,나노유심 ,,,,,(-)30 FPS,Dual LED,4160 x 3120 (13 메가픽셀),4160 x 3120 (13 메가픽셀),4160 x 3120 (13 메가픽셀)FPS,F/2.2,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,지문인식,,,,,LG Pay,,,,,4000 mAh,Li-Polymer,"급속충전
일체형",,,,-,,77.9,166.9,8.4,204g
세티즌,LG폴더2,LM-Y120,LG전자,2020. 04,안드로이드 8.0 Oreo,,,2.8,TFT,240 x 320 픽셀,143 ppi,,,,42.67 mm,56.9 mm,,Qualcomm Snapdragon 210 MSM8909,4개 (32 비트),1300 MHz,Qualcomm Adreno 304,,,,1 GB,8 GB,,미확인,LTE,4G,미확인,4.2,,나노유심 ,,,,,(-)FPS,,1920 x 1080 (2.1 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470 mAh,Li-Ion,분리형,,,,-,,55,107.9,18,127g
세티즌,Q61,LM-Q630,LG전자,2020. 05,안드로이드 10,,,6.53,IPS,1080 x 2340 픽셀,395 ppi,,,,69.19 mm,149.9 mm,,,8개 (64 비트),2300 MHz,-,,,,4 GB,64 GB,,미확인,LTE,4G,미확인,5,,나노유심 ,,,,,(-)30 FPS,Dual LED,8000 x 6000 (48 메가픽셀),4608 x 3456 (15.9 메가픽셀),4608 x 3456 (15.9 메가픽셀)FPS,,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,지문인식,,,,,LG Pay,,,,,4000 mAh,Li-Polymer,"급속충전
일체형",,,,-,,77.5,164.5,8.3,-
세티즌,갤럭시 A31,SM-A315,삼성전자,2020. 05,안드로이드 10,,,6.4,Super AMOLED,1080 x 2400 픽셀,411 ppi,,,,66.71 mm,148.24 mm,,MediaTek Helio G70,8개 (64 비트),2000 MHz,ARM Mali-G52 2EEMC2,,,,4 | 6 GB,64 GB / 128 GB,,미확인,LTE,4G,미확인,5,,나노유심 ,,,,,(-)30 FPS,LED,8000 x 6000 (48 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,F/2,,,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,5000 mAh,Li-Ion,"급속충전
일체형",,,,-,,73.1,159.3,8.6,185g
세티즌,갤럭시 A51,SM-A516,삼성전자,2020. 05,안드로이드 10,,,6.5,Super AMOLED,1080 x 2400 픽셀,405 ppi,,,,67.75 mm,150.56 mm,,Samsung Exynos 980,8개 (64 비트),2200 MHz,ARM Mali-G76 MP5,,,,6 | 8 GB,128 GB,,미확인,LTE,4G,미확인,5,,나노유심 ,,,,,(-)30 FPS,LED,8000 x 6000 (48 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,F/2,,,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,4500 mAh,Li-Ion,"급속충전
일체형",,,,-,,73.6,158.9,8.7,187g
세티즌,갤럭시 A 퀀텀,SM-A716,삼성전자,2020. 05,안드로이드 10,,,6.7,Super AMOLED,1080 x 2400 픽셀,393 ppi,,,,69.84 mm,155.19 mm,,Samsung Exynos 980,8개 (64 비트),2200 MHz,ARM Mali-G76 MP5,,,,6 | 8 GB,128 GB,,미확인,5G,5G,미확인,5,,나노유심 ,,,,,(-)30 FPS,LED,9280 x 6944 (64.4 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,F/1.8,,,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,4500 mAh,Li-Ion,"급속충전
일체형",,,,-,,75.5,162.5,8.1,185g
세티즌,갤럭시 S20 FE,SM-G781,삼성전자,2020. 10,안드로이드 10,,,6.5,Super AMOLED,1080 x 2400 픽셀,405 ppi,,,,67.75 mm,150.56 mm,,Qualcomm Snapdragon 865,8개 (64 비트),2840 MHz,Qualcomm Adreno 650,,,,6 | 8 GB,128 GB / 256 GB,,미확인,5G,5G,미확인,5,,나노유심 ,,,,,7680 x 4320 (-)30 FPS,Dual LED,4032 x 3024 (12.2 메가픽셀),32 MP (megapixels) (32 메가픽셀),32 MP (megapixels) (32 메가픽셀)30 FPS,F/1.8,"(광학줌)
손떨림방지 카메라",,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,4500 mAh,Li-Polymer,"급속충전
일체형",,,,무선충전 지원,,74.5,159.8,8.4,190g
세티즌,갤럭시 노트20,SM-N981,삼성전자,2020. 09,안드로이드 10,,,6.7,Super AMOLED Plus,1080 x 2400 픽셀,393 ppi,,,,69.84 mm,155.19 mm,,Qualcomm Snapdragon 865 Plus,8개 (64 비트),3090 MHz,Qualcomm Adreno 650,,,,8 GB,128 GB / 256 GB,,미확인,5G,5G,미확인,5,,나노유심 ,,,,,7680 x 4320 (-)24 FPS,Dual LED,4032 x 3024 (12.2 메가픽셀),10 MP (megapixels) (10 메가픽셀),10 MP (megapixels) (10 메가픽셀)FPS,F/1.8,"(광학줌)
손떨림방지 카메라",,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,4300 mAh,Li-Polymer,"급속충전
일체형",,,,무선충전 지원,,75.2,161.6,8.3,192g
세티즌,갤럭시 노트20 울트라,SM-N986,삼성전자,2020. 09,안드로이드 10,,,6.9,Dynamic AMOLED 2X,1440 x 3088 픽셀,494 ppi,,,,74.07 mm,158.84 mm,,Qualcomm Snapdragon 865 Plus,8개 (64 비트),3090 MHz,Qualcomm Adreno 650,,,,12 GB,128 GB / 256 GB / 512 GB,,미확인,5G,5G,미확인,5,,나노유심 ,,,,,7680 x 4320 (-)24 FPS,LED,12000 x 9000 (108 메가픽셀),3648 x 2736 (10 메가픽셀),3648 x 2736 (10 메가픽셀)60 FPS,F/1.8,"(광학줌)
손떨림방지 카메라",,,,,,,,,,,,,,,,,,,지문인식,,,,,SAMSUNG Pay,,,,,4500 mAh,Li-Polymer,"급속충전
일체형",,,,무선충전 지원,,77.2,164.8,8.1,208g
세티즌,Q31,LM-Q310,LG전자,2020. 09,미확인,,,5.7,미확인,720 x 1520,295 ppi,,,,mm,mm,,,개 ( 비트),MHz,-,,,,미확인,,,미확인,,,미확인,,,,,,,,(-)FPS,,(0 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000 mAh,,분리형,,,,-,,147.9,71,8.7,145g
세티즌,LG Q52,LM-Q520,LG전자,2020. 10,미확인,,,6.6,미확인,720 x 1600,266 ppi,,,,mm,mm,,,개 ( 비트),MHz,-,,,,미확인,,,미확인,,,미확인,,,,,,,,(-)FPS,,(0 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000 mAh,,분리형,,,,-,,165,76.7,8.4,186g
세티즌,LG윙,LM-F100,LG전자,2020. 10,안드로이드 10,,,6.8,pOLED,1080 x 2460 픽셀,395 ppi,,,,69.43 mm,158.15 mm,,Qualcomm Snapdragon 765G,8개 (64 비트),2400 MHz,Qualcomm Adreno 620,,,,8 GB,256 GB,,미확인,LTE,4G,미확인,5.1,,나노유심 ,,,,,7680 x 4320 (-)30 FPS,Dual LED,9280 x 6920 (64.2 메가픽셀),6560 x 5480 (36 메가픽셀),6560 x 5480 (36 메가픽셀)30 FPS,F/1.8,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,지문인식,,,,,lg pay,,,,,4000 mAh,Li-Polymer,"급속충전
일체형",,,,무선충전 지원,,74.5,169.5,10.9,260g
세티즌,갤럭시 A21s,SM-A102,삼성전자,2020. 07,안드로이드 10,,,6.5,PLS,720 x 1600 픽셀,270 ppi,,,,67.75 mm,150.56 mm,,Samsung Exynos 850 (S5E3830),8개 (64 비트),2000 MHz,ARM Mali-G52,,,,3 | 4 | 6 GB,32 GB / 64 GB,,미확인,LTE,4G,미확인,5,,나노유심 ,,,,,1920 x 1080 (-)30 FPS,LED,8000 x 6000 (48 메가픽셀),4160 x 3120 (13 메가픽셀),4160 x 3120 (13 메가픽셀)30 FPS,F/2,,,,,,,,,,,,,,,,,,,,지문인식,,,,,,,,,,5000 mAh,Li-Polymer,"급속충전
일체형",,,,-,,75.3,163.7,8.9,192g
세티즌,넥서스5,LG-D821,LG전자,2013. 11,안드로이드 4.4.3 KitKat | 안드로이드 5.0 롤리팝 | 안드로이드 6.0 마시멜로우,,,5,IPS,1080 x 1920 픽셀,441 ppi,,,,62.26 mm,110.69 mm,,Qualcomm Snapdragon 800 MSM8974AA,4개 (32 비트),2300 MHz,Qualcomm Adreno 330,,,,2 GB,16 GB / 32 GB,,미확인,LTE,4G,802.11a/b/g/n/ac,4,,마이크로유심 ,,,,,1920 x 1080 (Full HD)30 FPS,LED,3264 x 2448 (8 메가픽셀),1280 x 960 (1.2 메가픽셀),1280 x 960 (1.2 메가픽셀)FPS,F/2.4,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300 mAh,Li-Polymer,일체형,,,,무선충전 지원,,69.2,137.8,8.6,130g
세티즌,옵티머스 뷰,LG-F100,LG전자,2012. 03,안드로이드 4.0.4 Ice Cream Sandwich,,,5,IPS,768 x 1024 픽셀,256 ppi,,,,76.2 mm,101.6 mm,,Nvidia Tegra 3 AP33,4개 (32 비트),1500 MHz,ULP GeForce,,,,1 GB,32 GB,,미확인,LTE,4G,802.11b/g/n,4,,마이크로유심 ,,,,,1920 x 1080 (Full HD)30 FPS,LED,3264 x 2448 (8 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080 mAh,Li-Polymer,일체형,,,,-,,90.4,139.6,8.5,168g
세티즌,옵티머스 G,LG-F180,LG전자,2012. 09,안드로이드 4.0.4 Ice Cream Sandwich | 안드로이드 4.1.2 Jelly Bean | 안드로이드 4.4.2 KitKat,,,4.7,IPS,768 x 1280 픽셀,318 ppi,,,,61.42 mm,102.37 mm,,Qualcomm Snapdragon S4 Pro APQ8064,4개 (32 비트),1500 MHz,Qualcomm Adreno 320,,,,2 GB,32 GB,,Micro SD,LTE,4G,802.11a/b/g/n,4,,마이크로유심 ,,,,,1920 x 1080 (Full HD)30 FPS,LED,4208 x 3120 (13.1 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,F/2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100 mAh,Li-Polymer,일체형,,,,-,,68.9,131.9,8.5,145g
세티즌,옵티머스뷰2,LG-F200,LG전자,2012. 09,안드로이드 4.0.4 Ice Cream Sandwich | 안드로이드 4.1 Jelly Bean,,,5,IPS,768 x 1024 픽셀,256 ppi,,,,76.2 mm,101.6 mm,,Qualcomm Snapdragon S4 Plus MSM8960,2개 (32 비트),1500 MHz,Qualcomm Adreno 225,,,,2 GB,14.9 GB,,Micro SD,LTE,4G,802.11a/b/g/n,4,,마이크로유심 ,,,,,1920 x 1080 (Full HD)30 FPS,LED,3264 x 2448 (8 메가픽셀),(0 메가픽셀),(0 메가픽셀)30 FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150 mAh,Li-Ion,일체형,,,,-,,85.6,132.2,9.4,159g
세티즌,옵티머스GK,LG-F220,LG전자,2013. 05,Android,,,5,IPS,1080 x 1920,441 ppi,,,,mm,mm,,,개 ( 비트),MHz,-,,,,2GB,,,Micro SD,LTE,4G,802.11a/b/g/n,,,마이크로 USB,,,,,(Full HD)FPS,,(0 메가픽셀),(0 메가픽셀),(0 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100 mAh,,분리형,,,,-,,139.1,69.9,9.9,156g
세티즌,옵티머스G 프로,LG-F240,LG전자,2013. 02,안드로이드 4.1.2 Jelly Bean,,,5.5,IPS+,1080 x 1920 픽셀,401 ppi,,,,68.49 mm,121.76 mm,,Qualcomm Snapdragon 600 APQ8064T,4개 (32 비트),1700 MHz,Qualcomm Adreno 320,,,,2 GB,16 GB / 32 GB,,Micro SDHC,LTE,4G,802.11a/b/g/n,4,,마이크로유심 ,,,,,1920 x 1080 (Full HD)30 FPS,LED,4160 x 3120 (13 메가픽셀),1920 x 1080 (2.1 메가픽셀),1920 x 1080 (2.1 메가픽셀)FPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140 mAh,Li-Ion,분리형,,,,-,,76.1,150.2,9.4,160g
세티즌,엘지 뷰3,LG-F300,LG전자,2013. 09,안드로이드 4.2.2 Jelly Bean,,,5.2,IPS,960 x 1280 픽셀,308 ppi,,,,79.25 mm,105.66 mm,,Qualcomm Snapdragon 800 MSM8974AA,4개 (32 비트),2260 MHz,Qualcomm Adreno 330,,,,2 GB,16 GB,,Micro SD,LTE,4G,802.11a/b/g/n,4,,마이크로유심 ,,,,,1920 x 1080 (Full HD)60 FPS,LED,4208 x 3120 (13.1 메가픽셀),(0 메가픽셀),(0 메가픽셀)30 FPS,,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610 mAh,Li-Ion,일체형,,,,-,,85.6,132.1,9.4,161g
세티즌,엘지 밴드플레이,LG-F570,LG전자,2015. 06,안드로이드 5.1 롤리팝,,,5,IPS,720 x 1280 픽셀,294 ppi,,,,62.26 mm,110.69 mm,,Qualcomm Snapdragon 410 MSM8916,4개 (64 비트),1200 MHz,Qualcomm Adreno 306,,,,2 GB,16 GB,,Micro SD,LTE,4G,802.11a/b/g/n/ac,4.1,,마이크로유심 ,,,,,1920 x 1080 (-)30 FPS,LED,4160 x 3120 (13 메가픽셀),2560 x 1920 (4.9 메가픽셀),2560 x 1920 (4.9 메가픽셀)FPS,,손떨림방지 카메라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300 mAh,Li-Ion,분리형,,,,-,,71.9,139.7,8.3,126g
