,pl_id,pl_model_code,pl_name,star,market,write_id,upload_day,title,text
1,125,LM-G820,G8 ThinQ,5,인터파크,d*d*****,20.02.07.,좋은 제품 잘 샀어요!,블랙을 구매할려고 했는데 품절이라 블루로 받았는데 실제 컬러가 이뻐요.성능도 좋고 그립감도 좋고 맘에 듭니다.좋은 제품을 잘 샀어요.
2,125,LM-G820,G8 ThinQ,5,인터파크,h*u*****,20.04.09.,배송빨라요.,싸게 잘구매했어요. g8도 빠르고 좋은기기네요
3,125,LM-G820,G8 ThinQ,5,인터파크,t*1*****,20.02.07.,선물용으로 굿,LG에서 나온 폰중에 지금 가장 가성비좋은 폰이라고 봅니다!!! 화면 선명해보이더라구요어머니 폰으로 해드렸는데 굿해피콜 해주신분 엄청 친절하셨어요!!ㅎㅎㅎ 온라인신청서 넘나 간편하고 좋네요 굿굿
4,125,LM-G820,G8 ThinQ,5,인터파크,k*r*****,20.02.09.,lg g8,상담원 제가 많이 번거롭게 했는데 친절하게 대해주셔서 감사해요~ 덕분에 핸드폰 잘 받았어요~~잘쓸게요~~~^^
5,125,LM-G820,G8 ThinQ,5,옥션,g*s*****,20.02.18.,"빠른 개통, 배송 감사합니다 신청한 다음날 바로 받았습...","빠른 개통, 배송 감사합니다신청한 다음날 바로 받았습니다"
6,125,LM-G820,G8 ThinQ,5,인터파크,t*s*****,20.01.10.,저렴한 가격 좋아용^^,"전화기두  참좋구.. 빠른처리.. 그리구 해피콜할때 친절한 안내와, 추후 요금제 변경 시일에 관한 문자도 참 좋았습니다. 신청서작성할때도 견본이 나와있어 작성하기도 쉬웠습니다. 감사합니다. 저렴하게 좋은전화기 구매했어요. 잘쓰겠습니다. 번창하세요^^"
7,125,LM-G820,G8 ThinQ,5,인터파크,f*x*****,20.01.05.,좋아요~,좋은 조건으로 기기변경 했어요  미개봉상태로 하루만에 배송되고 유심만 끼우면 끝~ g8 좋아요.
8,125,LM-G820,G8 ThinQ,5,인터파크,h*m*****,20.01.10.,가족꺼도 같이 샀어요,제꺼 구매하면서 마음에 들어서 가족꺼까지 같이 구매했어요 잘 사용하고 계셔서 구매해드리길 잘한거 같네요
9,125,LM-G820,G8 ThinQ,5,인터파크,h*m*****,20.01.09.,만족스러워요,기기변경으로 오프라인에서 구매하기 힘들었는데 온라인에서 이렇게 잘 구매할지 몰랐습니다 마음에 들어요
10,125,LM-G820,G8 ThinQ,5,인터파크,y*j*****,20.02.20.,lg g8,저렴한 가격에 빠른 배송과 당일 개통
11,125,LM-G820,G8 ThinQ,5,인터파크,g*i*****,20.02.14.,좋은 가격에 기변...,마침 기변을 하려는 시점에서 좋은가격에 원하는 색상으로 기변 할수 있고 업무 처리도 빠르게 진행해주셔서 고맙습니다.
12,125,LM-G820,G8 ThinQ,5,인터파크,S*3*****,20.02.15.,핸드폰 구매,배송좋고 설명 잘받았고 음 좋네요
13,125,LM-G820,G8 ThinQ,5,SSG닷컴,ls******,20.02.10.,제품구입 관련 친절한 상담 감사,제품구입 관련 친절한 상담 감사드리며 잘 도착하여 개통했습니다
14,125,LM-G820,G8 ThinQ,5,인터파크,x*f*****,20.02.01.,오늘 제품 받았어요~,"혼자서도 usim, 데이터 등등 할수있게 잘 설명해주셔서 쉽게 했네요~ 추천합니다!"
15,125,LM-G820,G8 ThinQ,5,인터파크,h*n*****,20.02.08.,가성비짱 친절한 응대짱 잘쓰겠습니다~,응대친절히 잘해주셔서 기분좋게 기변하네요 사업 번창하세요^-^
16,125,LM-G820,G8 ThinQ,5,인터파크,h*y*****,20.01.23.,잘쓰고있음,만족하며 잘쓰고 있음  빠른배송고 좋고...
17,125,LM-G820,G8 ThinQ,5,11번가,so******,20.02.08.,최고예요,배송도 빠르고 개통도 빨라요.
18,125,LM-G820,G8 ThinQ,5,인터파크,n*w*****,20.01.21.,추천,저렴하게 잘 샀습니다
19,125,LM-G820,G8 ThinQ,5,SSG닷컴,dl******,20.02.01.,신청하고 바로 해피콜 받고 다음,신청하고 바로 해피콜 받고 다음날 배송 잘 받았습니다. 만족합니다~
20,125,LM-G820,G8 ThinQ,5,인터파크,m*k*****,20.01.22.,좋은가격 만족합니다.,"겨울철 핸드폰 방전,꺼짐이 심하여 인터파크에서 새핸펀 구입했는데 사용하니 좋네요~"
21,125,LM-G820,G8 ThinQ,5,SSG닷컴,ha******,20.01.19.,좋아요.......,좋아요.......
22,125,LM-G820,G8 ThinQ,5,인터파크,d*o*****,20.01.06.,베리굿,총알 배송에 정말 친절하시네요.. 대만족입니다 번창하세요
23,125,LM-G820,G8 ThinQ,4,인터파크,k*y*****,19.12.17.,짱 좋아요~~ 근데 흔하디 흔한 투명 젤리 커버라도 하,빠른 개통 짱 좋아요~~ 근데 흔하디 흔한 투명 젤리 커보라도 하나 보내주시지~~~ㅠㅠ  2% 부족하지만 나름 좋네요..
24,125,LM-G820,G8 ThinQ,5,G마켓,g*b*****,20.01.02.,빠르고 친절한 배송 감사 드려요.,빠르고 친절한 배송 감사 드려요.
25,125,LM-G820,G8 ThinQ,5,인터파크,k*c*****,19.12.06.,저렴하게 구매했습니다.,저렴하게 구매했습니다. 구매해서 개통까지 빠른시간내에 완료했습니다. 이제 최대한 오래 사용하는 일만 남았네요.. 많이 파세요~~
26,125,LM-G820,G8 ThinQ,5,옥션,sung****,19.09.11.,서류신청 후 간단한 해피콜 통화하고 배송하루만에 도착했...,서류신청 후 간단한 해피콜 통화하고 배송하루만에 도착했네요 기기변경이라 복잡한거 없었구요 원래 LG기기만 사용하는데 완전 저렴한 가격에 득템입니다~완납폰이라 옥션 쿠폰에 포인트에 m포인트까지 다 되네요~ 대박입니다~~~bbb사은품으로 주신 케이스는 임시로 쓸만하고요 필름은 풀커버필름이라 짱좋네요 그것두 2장이네요~~감사합니다 휴대폰 성능도 끝내줍니다~배그 복귀하고 첫판 바로 치킨먹고 MVP됐어요 ㅋㅋㅋ휴대폰 완죤 강추강추~~
27,125,LM-G820,G8 ThinQ,5,인터파크,i*y*****,19.10.02.,좋네요,"2016년 4월에 g5 구매해서 근 3년하고도 6개월 너무 좋네요! 폰도 좋지만 싸게사서, 또 주문 즉시  하루만에 배송 ! 또 3년이 지나면 여기서 구매합니다 감사합니다"
28,125,LM-G820,G8 ThinQ,5,옥션,r*a*****,20.03.19.,엄마사드렸어요  아주 좋아욤,엄마사드렸어요 아주 좋아욤
