,모델명,모델코드,제조회사,출시일,운영체제,판매방식,화면크기(센치),화면크기(인치),패널종류,화면해상도,ppi,최대주사율,화면비,화면면적,화면폭,화면높이,HDR규격,AP종류,코어갯수,코어클럭,그래픽코어,NPU & DSP,Sensor Hub,시스템램,내장메모리,저장장치,외장메모리,5G,4G,WI-FI주파수,블루투스,위성항법,유심타입,듀얼유심,카메라타입,후면카메라,전면카메라,동영상촬영,Flash,사진촬영 해상도,전면 해상도,전면 동영상 해상도,조리개 값,카메라 특징,손떨림보정,손떨림방지,카메라플래시,HDR촬영지원,오토HDR,광학줌,지오태그,레이저 오토포커스,오토 포커스,아웃 포커스,터치 포커스,파노라마,TOF센서,야간모드 촬영,이어폰단자,스피커,고음질재생,사운드 기술,지문인식,얼굴인식,홍채인식,음성잠금해제,AI/인공지능,전자결제,터치펜,방수/방진,기타,충전단자,배터리용량,배터리타입,배터리특징,배터리장착방식,충전지원,고속충전기술,무선충전,색상,가로,세로,두께,무게,통신 모뎀,패널정보,배터리,단자정보,생체인식
0,LG폴더2,LM-Y120,lg,NaN,안드로이드 8.0 (Oreo) 기반 커스텀 운영체제LG UX 8.0 기반 커스텀 UI,NaN,NaN,2.8인치,NaN,240 x 320,-- ppi,60 Hz,4:3,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 210 MSM8909 SoC.  ,NaN,GPU,NaN,퀄컴 Hexagon 536 DSP,DSP 대체,1 GB RAM,, 8 eMMC -.-,NaN,NaN,4G,NaN,4.2,GPS & A-GPS,NaN,NaN,NaN,후면 200만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FM 라디오 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"뉴 플래티넘 그레이, 화이트, 블랙[3]",55 , 107.9 , 18 mm, 127 g,Qualcomm Snapdragon X5 LTE Modem,TFT-LCD, 1470 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,Q61,LM-Q630,lg,NaN,안드로이드 9 (Pie) → 10LG UX 9.0 → 9.0 VELVET UI,NaN,NaN,6.5인치,NaN, 2340 x 1080 ,394ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,MediaTek Helio P35 MT6765 SoC.  ,NaN,GPU,NaN,Cadence Tensilica Vision P5 500 MHz DSP,ARM Cortex-M4 CPU,4 GB LPDDR3 SDRAM,, 64 / 128 eMMC 5.1,NaN,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS",NaN,NaN,NaN,"4,800만 화소+800만 화소+500만 화소+200만 화소","4,800만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MIL-STD-810G 인증 취득, DTS:X 음향 기술 탑재, FM 라디오 지원","USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"문라이트 티탄, 프로즌 화이트, 블루",77.5 , 164.5 , 8.3 mm, 192 g,(파트넘버 불명) 내장,IPS TFT-LCD, 4000 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",지문인식 - 에어리어 방식 별도 센서 탑재
0,갤럭시 A31,SM-A315,samsung,NaN,안드로이드 10Samsung One UI 2.1 → 2.5,NaN,NaN,6.4인치,NaN, 2400 x 1080 ,411 ppi,60 Hz,20:9,NaN,NaN,NaN,NaN,MediaTek Helio P65 MT6768V SoC.  ,NaN,ARM Cortex-A75 Dual-Core 2 GHz CPUARM Cortex-A55 Hexa-Core 1.7 GHz CPU,ARM Mali-G52 2EEMC2 820 MHz GPU,Cadence Tensilica Vision P6 MP2 525 MHz DSP,(파트넘버 불명) 내장,4 GB LPDDR4X SDRAM,, 64 eMMC 5.1. micro SDXC (규격상 2 TB,NaN,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Galileo, Beidou",NaN,듀얼심 지원,NaN,"4,800만 화소+800만 화소+500만 화소+500만 화소","4,800만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Dolby Atmos 기술 탑재, FM 라디오 지원,  [ 기타 탑재 센서 정보 ]가속도, 자이로, 지자기, 조도, 가상근접","USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,삼성전자 Adaptive Fast Charging (15 W)USB Power Delivery 2.0 (15 W),NaN,NaN,NaN,NaN,"프리즘 크러시 블랙, 프리즘 크러시 화이트, 프리즘 크러시 블루, 프리즘 크러시 레드",73.1 , 159.3 , 8.6 mm, 186 g,(파트넘버 불명) 내장,Super AMOLED, 5000mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1듀얼심 지원",지문인식 - 디스플레이 내장형얼굴인식 - 전면 카메라 인식 방식
0,갤럭시 A51,SM-A516,samsung,NaN,안드로이드 10 → 11Samsung One UI 2 → 2.1 → 2.5 → 3 → 3.1,NaN,NaN,6.5인치,NaN, 2400 x 1080 ,405 ppi,60 Hz,20:9,NaN,NaN,NaN,NaN,삼성 엑시노스 9 Series (9611) SoC.  ,NaN,ARM Cortex-A73 Quad-Core 2.3 GHz CPUARM Cortex-A53 Quad-Core 1.7 GHz CPU,ARM Mali-G72 Triple-Core 1 GHz GPU,미탑재,ARM Cortex-M4F Single-Core CPU,4 GB LPDDR4X SDRAM,, 64 / 128 UFS -.-,NaN,NaN,4G,NaN,NaN,"GPS & A-GPS, GLONASS, Beidou",NaN,듀얼심 지원,NaN,"4,800만 화소+1,200만 화소+500만 화소+500만 화소","4,800만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Dolby Atmos 기술 탑재, FM 라디오 지원,  [ 기타 탑재 센서 정보 ]가속도, 자이로, 지자기, 홀, 조도, 가상근접센싱","USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,"삼성전자 Adaptive Fast Charging (15 W)퀄컴 퀵 차지 2.0 (15 W), USB Power Delivery 2.0 (15 W)",NaN,NaN,NaN,NaN,"프리즘 크러시 블랙, 프리즘 크러시 화이트, 프리즘 크러시 블루, 프리즘 크러시 핑크, 헤이즈 크러시 실버",73.6 , 158.5 , 7.9 mm, 172 g,(파트넘버 불명) 내장,Super AMOLED, 4000 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1듀얼심 지원",지문인식 - 디스플레이 내장형얼굴인식 - 전면 카메라 인식 방식
0,갤럭시 A퀀텀,SM-A716,samsung,NaN,안드로이드 10 → 11Samsung One UI 2 → 2.1 → 2.5 → 3.1,NaN,NaN,6.7인치,NaN, 2400 x 1080 ,393 ppi,60 Hz,20:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 730 SM7150-AA Platform.  ,NaN,Qualcomm Kryo 470 Gold Dual-Core 2.2 GHz CPUQualcomm Kryo 470 Silver Hexa-Core 1.8 GHz CPU,퀄컴 Adreno 618 825 MHz GPU,퀄컴 Hexagon 688 DSP,DSP 대체,6 / 8 GB LPDDR4X SDRAM,, 128 UFS 2.1, micro SDXC (규격상 2 TB,NaN,4G,NaN,NaN,"GPS & A-GPS, GLONASS, Beidou",NaN,듀얼심 지원,NaN,"6,400만 화소+1,200만 화소+500만 화소+500만 화소","6,400만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Dolby Atmos 기술 탑재, FM 라디오 지원,  [ 기타 탑재 센서 정보 ]가속도, 자이로, 지자기, 홀, RGB 광, 근접","USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,삼성전자 Super Fast Charging - USB Power Delivery 3.0 (25 W),NaN,NaN,NaN,NaN,"프리즘 크러시 블랙, 프리즘 크러시 실버, 프리즘 크러시 블루, 프리즘 크러시 핑크, 헤이즈 크러시 실버",76 , 163.6 , 7.7 mm, 179 g,Qualcomm Snapdragon X15 LTE Modem,Super AMOLED, 4500 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1듀얼심 지원",지문인식 - 디스플레이 내장형얼굴인식 - 전면 카메라 인식 방식
0,갤럭시S20 FE,SM-G781,samsung,NaN,안드로이드 10 → 11 Samsung One UI 2.1 → 2.5 → 3 → 3.1,NaN,NaN,6.2인치,NaN, 3200 x 1440 ,566 ppi,120 Hz,20:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 865 SM8250 Platform.  ,NaN,ARM Cortex-A77 Single-Core 2.84 GHz + Triple-Core 2.42 GHz CPUARM Cortex-A55 Quad-Core 1.8 GHz CPU,퀄컴 Adreno 650 587 MHz GPU,퀄컴 Hexagon 698 DSP,DSP 대체,12 GB LPDDR5 SDRAM,, 128 UFS 3.0, micro SDXC (규격상 2 TB,5G,4G,NaN,5.0,"GPS & A-GPS, GLONASS, Galileo, Beidou, QZSS",NaN,NaN,NaN,"1,200만 화소+6,400만 화소+1,200만 화소","1,200만 화소",NaN,LED 플래시광학 1.08배줌 지원[A],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"IP68 등급 방수 방진 지원, AKG 튜닝 및 Dolby Atmos 기술 탑재, FM 라디오 지원[B],  [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, RGB 광, 근접",USB 3.2 Gen1 Type-C x 1 ,NaN,NaN,"삼성전자 Super Fast Charging - USB Power Delivery 3.0 (25 W)삼성전자 Adaptive Fast Charging (15 W), 퀄컴 퀵 차지 2.0 (15 W)",NaN,NaN,NaN,NaN,"코스믹 그레이, 클라우드 블루, 클라우드 핑크, 클라우드 화이트, 아우라 레드",69.1 , 151.7 , 7.9 mm, 163 g,미탑재,Dynamic AMOLED 2X (M10 유기재료) Dual-Edge, 4000 mAh,USB 3.2 Gen1 Type-C x 1 (DisplayPort -.- 지원),지문인식 - 디스플레이 내장형얼굴인식 - 전면 카메라 인식 방식
0,갤럭시노트20,SM-N981,samsung,NaN,안드로이드 10 → 11Samsung One UI 2.5 → 3 → 3.1,NaN,NaN,6.7인치,NaN, 2400 x 1080 ,393 ppi,60 Hz,20:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 865+ SM8250 Platform.  ,NaN,ARM Cortex-A77 Single-Core 3.09 GHz + Triple-Core 2.42 GHz CPUARM Cortex-A55 Quad-Core 1.8 GHz CPU,퀄컴 Adreno 650 670 MHz GPU,퀄컴 Hexagon 698 DSP,DSP 대체,8 GB LPDDR5 SDRAM,, 256 UFS 3.1, 256 GB,5G,4G,NaN,5.0,"GPS & A-GPS, Glonass, Beidou, Galileo, QZSS",NaN,NaN,NaN,"1,200만 화소+6,400만 화소+1,200만 화소","1,200만 화소",NaN,LED 플래시광학 1.08배줌 지원[1],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"4096 필압(레벨) 틸트 인식 블루투스 연결 S펜 지원, IP68 등급 방수 방진 지원, AKG 튜닝 및 Dolby Atmos 기술 탑재, FM 라디오 지원[A], [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, RGB 광, 근접",USB 3.2 Gen1 Type-C x 1 ,NaN,NaN,"삼성전자 Super Fast Charging 2.0 - USB Power Delivery 3.0 (25 W)삼성전자 Adaptive Fast Charging (15 W), 퀄컴 퀵 차지 2.0 (15 W)",NaN,NaN,NaN,NaN,프로세서,75.2 , 161.6 , 8.3 mm, 192 g,미탑재,Super AMOLED Plus (M8 셀비아), 4300 mAh,USB 3.2 Gen1 Type-C x 1 (DisplayPort -.- 지원),지문인식 - 디스플레이 내장형얼굴인식 - 전면 카메라 인식 방식
0,갤럭시노트20 울트라,SM-N986,samsung,NaN,안드로이드 10 → 11Samsung One UI 2.5 → 3 → 3.1,NaN,NaN,6.9인치,NaN, 3088 x 1440 ,496 ppi,120 Hz,19.3:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 865+ SM8250 Platform.  ,NaN,ARM Cortex-A77 Single-Core 3.09 GHz + Triple-Core 2.42 GHz CPUARM Cortex-A55 Quad-Core 1.8 GHz CPU,퀄컴 Adreno 650 670 MHz GPU,퀄컴 Hexagon 698 DSP,DSP 대체,12 GB LPDDR5 SDRAM,, 256 UFS 3.1, micro SDXC (규격상 2 TB,5G,4G,NaN,5.0,"GPS & A-GPS, Glonass, Beidou, Galileo, QZSS",NaN,NaN,NaN,"1억 800만 화소+1,200만 화소[1]+1,200만 화소",1억 800만 화소,NaN,F/1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"4096 필압(레벨) 틸트 인식 블루투스 연결 S펜 지원, IP68 등급 방수 방진 지원, AKG 튜닝 및 Dolby Atmos 기술 탑재, FM 라디오 지원[A], [ 기타 탑재 센서 정보 ]가속도, 기압, 자이로, 지자기, 홀, RGB 광, 근접",USB 3.2 Gen1 Type-C x 1 ,NaN,NaN,"삼성전자 Super Fast Charging 2.0 - USB Power Delivery 3.0 (25 W)삼성전자 Adaptive Fast Charging (15 W), 퀄컴 퀵 차지 2.0 (15 W)",NaN,NaN,NaN,NaN,프로세서,77.2 , 164.8 , 8.1 mm, 208 g,미탑재,Dynamic AMOLED 2XLTPO (M10 유기재료) Dual-Edge, 4500 mAh,USB 3.2 Gen1 Type-C x 1 (DisplayPort -.- 지원),지문인식 - 디스플레이 내장형얼굴인식 - 전면 카메라 인식 방식
0,Q31,LM-Q310,lg,NaN,안드로이드 10LG UX 9.0,NaN,NaN,5.7인치,NaN, 1520 x 720 ,-- ppi,60 Hz,19:9,NaN,NaN,NaN,NaN,MediaTek Helio P22 MT6762 SoC.  ,NaN,GPU,NaN,미탑재,미탑재,2 GB / 3 GB LPDDR3 SDRAM,6GB, 1 / 32 GB eMMC 5.1,NaN,NaN,4G,NaN,5.0,GPS & A-GPS,NaN,NaN,NaN,"1,300만 화소+500만 화소","1,300만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MIL-STD-810G 인증 취득, FM 라디오 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"메탈릭 실버, 실버, 블루, 핑크",147.9 , 71 , 8.7 mm, 145 g,(파트넘버 불명) 내장,IPS TFT-LCD, 3000 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,Q52,LM-Q520,lg,NaN,안드로이드 10 LG UX 9.0 VELVET UI,NaN,NaN,6.6인치,NaN, 1600 x 720 ,266 ppi,60 Hz,20:9,NaN,NaN,NaN,NaN,MediaTek Helio P35 MT6765 SoC.  ,NaN,GPU,NaN,미탑재,미탑재,4 GB LPDDR3 SDRAM,, 64 eMMC 5.1,NaN,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS",NaN,NaN,NaN,"4,800만 화소+500만 화소+200만 화소+200만 화소","4,800만 화소",NaN,듀얼 LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"MIL-STD-810G 인증, 인공지능 사운드 기술 탑재, FM 라디오 지원","USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"실키 화이트, 실키 레드, 블루",76.7 , 165 , 8.4 mm, 188 g,(파트넘버 불명) 내장,IPS TFT-LCD, 4000 mAh,"USB 3.1 Gen1 Type-C x 1, 3.5 mm 단자 x 1",지문인식 - 전원버튼 통합 에어리어 방식 별도 센서 탑재
0,윙,LM-F100,lg,NaN,안드로이드 10LG UX 9.0 WING UI,NaN,NaN,6.8인치,NaN, 2460 x 1080 ,395 ppi,60 Hz,20.5:9,NaN,NaN,NaN,NaN,퀄컴 스냅드래곤 765G SM7250-AB Platform. ,NaN,Qualcomm Kryo 475 Gold MP1 2.4 GHz + MP1 2.2 GHz CPUQualcomm Kryo 475 Silver MP6 1.8 GHz CPU,퀄컴 Adreno 620 625 MHz GPU,퀄컴 Hexagon 696 DSP,DSP 대체,8 GB LPDDR4X SDRAM,, 128 UFS 2.1,NaN,5G,4G,NaN,5.1,"GPS & A-GPS, GLONASS, Galileo, Beidou",NaN,NaN,NaN,"6,400만 화소+1,300만 화소+1,200만 화소","6,400만 화소",NaN,LED 플래시,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"회전식 듀얼 스크린 폼팩터, IP54 등급 방수 방진 지원 및 MIL-STD-810G 인증 취득인공지능 사운드 지원, FM 라디오 지원, 스위블 테스트 20만 번 통과(5~10년치 사용량)",USB 3.1 Gen1 Type-C x 1,NaN,NaN,퀄컴 퀵 차지 4+ (27 W)USB Power Delivery 3.0 (27 W),NaN,NaN,NaN,NaN,"일루젼 스카이, 오로라 그레이",169.5 , 74.5 , 10.9 mm, 260 g,Qualcomm Snapdragon X52 5G Modem,Plastic 소재의 AMOLED,000 mAh,USB 3.1 Gen1 Type-C x 1,지문인식 - 디스플레이 내장형
0,갤럭시 A10e,SM-A102,samsung,NaN,안드로이드 9 (Pie) → 10Samsung One UI 1.5 → 2,NaN,NaN,5.8인치,NaN, 1560 x 720 ,295 ppi,60 Hz,19.5:9,NaN,NaN,NaN,NaN,삼성 엑시노스 7 Series (7884) SoC.  ,NaN,ARM Cortex-A73 MP2 1.6 GHz CPUARM Cortex-A53 MP6 1.35 GHz CPU,ARM Mali-G71 MP2 845 MHz GPU,미탑재,미탑재,2 GB LPDDR4X SDRAM,, 32 eMMC -.-, micro SDXC (규격상 2 TB,NaN,4G,NaN,5.0,"GPS & A-GPS, GLONASS",NaN,NaN,NaN,후면 800만 화소, 800만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,국제,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",NaN,NaN,삼성전자 Adaptive Fast Charging (15 W)USB Power Delivery 2.0 (15 W),NaN,NaN,NaN,NaN,블랙,69.6 , 147.3 , 8.4 mm, 141 g,(파트넘버 불명) 내장,PLS TFT-LCD, 3000 mAh,"USB 2.0 Type-C x 1, 3.5 mm 단자 x 1",얼굴인식 - 전면 카메라 인식 방식
0,넥서스5,LG-D821,lg,NaN,안드로이드 4.4 (KitKat) → 5.0 → 5.1 (Lollipop) → 6.0 (Marshmallow),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2 GB LPDDR3 SDRAM,, 16 / 32 eMMC -.-,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 OIS 기술 탑재 800만 화소, 130만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,무선충전 Qi 규격 지원,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"블랙, 화이트, 레드",69.2 , 137.8 , 8.6 mm, 130 g,NaN,NaN, 2300 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,옵티머스 뷰,LG-F100,lg,NaN,안드로이드 2.3 (Gingerbread) → 4.0 (Icecream Sandwich)[4]  → 4.1 (Jelly Bean)옵티머스 UI 2.0 → 3.0 / NTT 도코모 팔레트 UI[5],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1 GB LPDDR2 SDRAM,, 32 내장 메모리,NaN,NaN,NaN,NaN,3.0,NaN,NaN,NaN,NaN,후면 800만 화소, 130만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,기본,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.4 , 139.6 , 8.5 mm, 168 g [6],NaN,NaN, 2080 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,옵티머스 G,LG-F180,lg,NaN,안드로이드 4.0 (Icecream Sandwich) → 4.1 (Jelly Bean) → 4.4 (KitKat)옵티머스 UI 3.0 → 4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2 GB LPDDR2 SDRAM,, 32 eMMC,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,"후면 1,300만 화소/(800만화소", 130만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,국제,"USB 2.0 micro Type-B x 1 (MHL 지원), 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"오닉스 블랙, 플래티넘 화이트, 코도반 레드",68.9 , 131.9 , 8.45 mm, 145 g,NaN,NaN, 2100 mAh,"USB 2.0 micro Type-B x 1 (MHL 지원), 3.5 mm 단자 x 1",NaN
0,옵티머스 뷰2,LG-F200,lg,NaN,안드로이드 4.0 (Icecream Sandwich) → 4.1 (Jelly Bean) → 4.4 (KitKat)옵티머스 UI 3.0 → 4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2 GB LPDDR2 SDRAM,, 16 내장 메모리,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,후면 800만 화소, 130만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"VoLTE 지원, 러버듐 펜 2.0[2] 증정, 지상파 DMB 지원, 적외선 센서(Q리모트), 무선충전 Qi 규격 지원","USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"일루젼 블랙, 일루젼 화이트, 일루젼 핑크",85.6 , 132.2 , 9.4 mm, 159 g,NaN,NaN, 2150 mAh,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,옵티머스 GK,LG-F220,lg,NaN,안드로이드 4.1 (Jelly Bean) → 4.4 (KitKat) → 5.0 (Lollipop)[3]LG UI 3.0 → 4.0 → LG UX 3.0 / NTT 도코모 팔레트 UI 2.040[A],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NTT,NaN,NaN,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NTT,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"인디고 블랙, 플래티넘 화이트",70 , 139 , 9.9 mm, 156 g,NaN,NaN,NaN,"USB 2.0 micro Type-B x 1, 3.5 mm 단자 x 1",NaN
0,옵티머스G 프로,LG-F240,lg,NaN,안드로이드 4.0 (Icecream Sandwich) → 4.1 (Jelly Bean) → 4.4 (KitKat)옵티머스 UI 3.0 → 4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2 GB LPDDR2 SDRAM,, 32 eMMC,NaN,NaN,NaN,NaN,4.0,NaN,NaN,NaN,NaN,"후면 1,300만 화소/(800만화소", 130만 화소,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,국제,"USB 2.0 micro Type-B x 1 (MHL 지원), 3.5 mm 단자 x 1",NaN,NaN,NaN,NaN,NaN,NaN,NaN,"오닉스 블랙, 플래티넘 화이트, 코도반 레드",68.9 , 131.9 , 8.45 mm, 145 g,NaN,NaN, 2100 mAh,"USB 2.0 micro Type-B x 1 (MHL 지원), 3.5 mm 단자 x 1",NaN
