,모델명,모델코드,제조회사,출시일,운영체제,판매방식,화면크기(센치),화면크기(인치),패널종류,화면해상도,ppi,최대주사율,화면비,화면면적,화면폭,화면높이,HDR규격,AP종류,코어갯수,코어클럭,그래픽코어,NPU & DSP,Sensor Hub,통신모뎀,시스템램,내장메모리,저장장치,외장메모리,5G,4G,WI-FI주파수,블루투스,위성항법,유심타입,듀얼유심,카메라타입,후면카메라,전면카메라,동영상촬영,Flash,사진촬영 해상도,전면 해상도,전면 동영상 해상도,조리개값,카메라 특징,손떨림보정,손떨림방지,카메라플래시,HDR촬영지원,오토HDR,광학줌,지오태그,레이저 오토포커스,오토 포커스,아웃 포커스,터치 포커스,파노라마,TOF센서,야간모드 촬영,이어폰단자,스피커,고음질재생,사운드 기술,지문인식,얼굴인식,홍채인식,음성잠금해제,AI/인공지능,전자결제,터치펜,방수/방진,기타,충전단자,배터리용량,배터리타입,배터리특징,배터리장착방식,충전지원,고속충전기술,무선충전,색상,가로,세로,두께,무게,타겟제품
0,GalaxyS8 Plus,갤럭시S8 Plus,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드7.0 누가,가개통/중고,,15.75cm(6.2인치),AMOLED,2960x1440,529ppi,60Hz,18.5:9,84%,,,HDR10+,엑시노스9 8895,옥타(8)코어,2.3GHz+1.7GHz,Mali G71,,,,램:4GB,내장:64GB,UFS2.0,microSD:최대256GB,,LTE-A Cat.16,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:1,200만화소",전면:800만화소,"동영상:2160p(UHD),30fps",,,,,F1.7,,광학식손떨림보정(OIS),○,○,○,,,○,,○,,○,,,,3.5mm,스피커:모노(1개),32비트 음원재생,,지문인식(후면),얼굴인식,지원,,빅스비,삼성페이,,IP68,,USB타입C,"3,500mAh",,,배터리일체형,최대15W,퀵차지2.0,Qi무선충전: 최대9W,,가로:73.4mm,세로:159.5mm,두께:8.1mm,무게:173g,"삼성전자 갤럭시S8 플러스 64GB, 공기계 (가개통/중고)"
0,GalaxyS7,갤럭시S7,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,가개통/중고,,12.95cm(5.1인치),AMOLED,2560x1440,577ppi,,16:9,81.1%,,,,엑시노스8 8890,옥타(8)코어,2.3GHz + 1.6GHz,Mali T880,,,,램:4GB,내장:32GB,UFS2.0,microSD:최대256GB,,LTE-A Cat.12,802.11 a/b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,200만화소",전면:500만화소,"동영상:2160p(UHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:스테레오(2개),,,지문인식,,,,,삼성페이,,IP68,,,"3,000mAh",,,배터리일체형,,,Qi무선충전: 최대9W,,가로:70.5mm,세로:143.4mm,두께:6.8mm,무게:152g,"삼성전자 갤럭시S7 32GB, 공기계 (가개통/중고)"
0,GalaxyS7 Edge,갤럭시S7 Edge,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드6.0 마쉬멜로우,가개통/중고,,13.97cm(5.5인치),AMOLED,2560x1440,534ppi,,16:9,83.4%,,,,엑시노스8 8890,옥타(8)코어,2.3GHz + 1.6GHz,Mali T880,,,,램:4GB,내장:32GB,UFS2.0,microSD:최대256GB,,LTE-A Cat.12,802.11 a/b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,200만화소",전면:500만화소,"동영상:2160p(UHD),30fps",,,,,F1.7,,,,○,,,,○,,○,○,○,,,,3.5mm,,,,지문인식,,,,,삼성페이,,IP68,,,"3,600mAh",,,배터리일체형,,,Qi무선충전: 최대9W,,가로:72.6mm,세로:150.9mm,두께:7.7mm,무게:157g,"삼성전자 갤럭시S7 엣지 32GB, 공기계 (가개통/중고)"
0,GalaxyS6 Edge Plus,갤럭시S6 Edge Plus,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.1 롤리팝,가개통/중고,,14.47cm(5.7인치),AMOLED,2560x1440,515ppi,,,84.2%,,,,엑시노스7 7420,옥타(8)코어,2.1GHz,Mali T760,,,,램:4GB,내장:32GB,UFS,MicroSD 미지원,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.1,,나노유심,,,"후면:1,600만화소",전면:800만화소,"동영상:2160p(UHD),30fps",,,,,F1.9,,손떨림보정,○,○,○,,,○,,○,,○,,,,3.5mm,,,,지문인식,,,,,삼성페이,,,,,"3,000mAh",,,배터리일체형,,,Qi무선충전: 최대9W,,가로:75.8mm,세로:154.4mm,두께:6.9mm,무게:153g,"삼성전자 갤럭시S6 엣지 플러스 32GB, 공기계 (가개통/중고)"
0,GalaxyS6 Edge,갤럭시S6 Edge,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.0 롤리팝,가개통/중고,,12.95cm(5.1인치),AMOLED,2560x1440,576ppi,,,81.8%,,,,엑시노스7 7420,옥타(8)코어,2.1GHz,Mali T760,,,,램:3GB,내장:32GB,UFS,MicroSD 미지원,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.1,,나노유심,,,"후면:1,600만화소",전면:500만화소,"동영상:2160p(UHD),30fps",,,,,F1.9,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:스테레오(2개),,,지문인식,,,,,삼성페이,,,,,"2,600",,,배터리일체형,,,Qi무선충전: 최대5W,,가로:70.1mm,세로:142.1mm,두께:7mm,무게:132g,"삼성전자 갤럭시S6 엣지 32GB, 공기계 (가개통/중고)"
0,GalaxyS6,갤럭시S6,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드5.0 롤리팝,가개통/중고,,12.95cm(5.1인치),AMOLED,2560x1440,577ppi,,,81.1%,,,,엑시노스7 7420,옥타(8)코어,2.1GHz,Mali T760,,,,램:3GB,내장:32GB,UFS,MicroSD 미지원,,LTE-A Cat.6,802.11 a/b/g/n/ac,블루투스v4.1,,나노유심,,,"후면:1,600만화소",전면:500만화소,"동영상:2160p(UHD),30fps",,,,,F1.9,,,,○,○,,,○,,○,,○,,,,3.5mm,스피커:스테레오(2개),,,지문인식,,,,,삼성페이,,,,,"2,550mAh",,,배터리일체형,,,Qi무선충전: 최대5W,,가로:70.5mm,세로:143.4mm,두께:6.8mm,무게:138g,"삼성전자 갤럭시S6 32GB, 공기계 (가개통/중고)"
0,GalaxyS5,갤럭시S5,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.4 킷캣,가개통/중고,,12.95cm(5.1인치),AMOLED,1920x1080,,,,,,,,,옥타(8)코어,2.1GHz,,,,,램:2GB,내장:16GB,eMMC,MicroSD,,LTE Cat.4,802.11 a/b/g/n/ac,블루투스v4.0,,마이크로유심,,,"후면:1,500~2,000만화소",전면:200~300만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,지문인식,,,,,,,IP67,,,"2,800mAh",,,배터리탈착형,,,,,가로:72.5mm,세로:142.0mm,두께:8.1mm,무게:145g,"삼성전자 갤럭시S5 16GB, 공기계 (가개통/중고)"
0,GalaxyS5 LTE-A,갤럭시S5 LTE-A,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.4 킷캣,가개통/중고,,12.95cm(5.1인치),AMOLED,2560x1440,576ppi,,,,,,,스냅드래곤805,쿼드(4)코어,2.5GHz,Adreno 420,,,,램:3GB,내장:32GB,eMMC,MicroSD,,LTE-A Cat.9,802.11 a/b/g/n/ac,블루투스v4.0,,마이크로유심,,,"후면:1,600만화소",전면:200만화소,"동영상:2160p(UHD),30fps",,,,,,,,,,○,,,,,○,○,,,,,3.5mm,,,,지문인식,,,,,,,IP67,,,"2,800mAh",,,배터리탈착형,,,,,가로:72.5mm,세로:142.0mm,두께:8.1mm,무게:145g,"삼성전자 갤럭시S5 광대역 LTE-A 32GB, 공기계 (가개통/중고)"
0,GalaxyS4,갤럭시S4 ,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.3 젤리빈,가개통/중고,,12.70cm(5.0인치),AMOLED,1920x1080,441ppi,,,,,,,스냅드래곤800,쿼드(4)코어,2.3GHz,Adreno 330,,,,램:2GB,내장:32GB,eMMC,MicroSD,,LTE Cat.4,802.11 a/b/g/n/ac,블루투스v4.0,,마이크로유심,,,후면:1300만화소,전면:200만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,○,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"2,600mAh",,,배터리탈착형,,,,,가로:69.8mm,세로:136.6mm,두께:7.9mm,무게:130g,"삼성전자 갤럭시S4 LTE-A 32GB, 공기계 (가개통/중고)"
0,GalaxyS4 LTE-A,갤럭시S4 LTE-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,GalaxyS4 Active,갤럭시S4 Active,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.2 젤리빈,공기계-새제품,,12.70cm(5.0인치),LCD,1920x1080,441ppi,,,,,,,스냅드래곤800,쿼드(4)코어,2.3GHz,Adreno 330,,,,램:2GB,내장:32GB,eMMC,MicroSD,,LTE Cat.4,802.11 a/b/g/n/ac,블루투스v4.0,,마이크로유심,,,"후면:1,200~1,499만화소",전면:200~300만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,IP67,,마이크로5핀,"2,600mAh",,,배터리탈착형,,,,,가로:71.3mm,세로:139.7mm,두께:9.1mm,무게:147g,"삼성전자 갤럭시S4 액티브 32GB, 공기계 (공기계)"
0,GalaxyS4 Zoom,갤럭시S4 Zoom,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.2 젤리빈,가개통/중고,,10.92cm(4.3인치),AMOLED,960x540,256ppi,,,,,,,,듀얼(2)코어,1.5GHz,PowerVR SGX544,,,,램:1.5GB,내장:16GB,eMMC,MicroSD,,LTE,,블루투스v4.0,,마이크로유심,,,후면:1600만화소,전면:190만화소,"동영상:1080p(FHD),30fps",,,,,,,광학식손떨림보정(OIS),○,,○,,○,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"2,330mAh",,,배터리탈착형,,,,,가로:63.5mm,세로:125.5mm,두께:15.4mm,무게:208g,"삼성전자 갤럭시S4 줌 16GB, 공기계 (가개통/중고)"
0,GalaxyS4 Mini,갤럭시S4 Mini,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.2 젤리빈,가개통/중고,,10.92cm(4.3인치),AMOLED,960x540,250~280ppi,,,,,,,,듀얼(2)코어,1.7GHz,,,,,램:1.5GB,내장:8GB,eMMC,MicroSD,,LTE,802.11 a/b/g/n,블루투스v4.0,,마이크로유심,,,후면:800~999만화소,전면:100~199만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"1,000~1,999mAh",,,배터리탈착형,,,,,가로:50~80mm,세로:100~150mm,두께:7~10mm,무게:100~150g,"삼성전자 갤럭시S4 미니 8GB, 공기계 (가개통/중고)"
0,GalaxyS3 LTE,갤럭시S3 LTE,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.3 젤리빈,가개통/중고,,12.19cm(4.8인치),AMOLED,1280x720,305ppi,,,,,,,,쿼드(4)코어,1.4GHz,,,,,램:2GB,내장:16GB,eMMC,MicroSD,,LTE,802.11 a/b/g/n,블루투스v4.0,,마이크로유심,,,후면:800만화소,전면:190만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"2,100mAh",,,배터리탈착형,,,,,가로:70.6mm,세로:136.6mm,두께:9mm,무게:138.5g,"삼성전자 갤럭시S3 LTE 16GB, 공기계 (가개통/중고)"
0,GalaxyS3 3G,갤럭시S3 3G,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.2 젤리빈,가개통/중고,,12.19cm(4.8인치),AMOLED,1280x720,305ppi,,,,,,,,쿼드(4)코어,1.4GHz,,,,,램:1GB,내장:16GB,eMMC,MicroSD,,3G,802.11 a/b/g/n,블루투스v4.0,,마이크로유심,,,후면:800만화소,전면:190만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"2,100mAh",,,배터리탈착형,,,,,가로:70.6mm,세로:136.6mm,두께:8.6mm,무게:133g,"삼성전자 갤럭시S3 16GB, 공기계 (가개통/중고)"
0,GalaxyS2,갤럭시S2 ,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드2.3 진저브레드,가개통/중고,,11.68cm(4.6인치),AMOLED,1280x720,280~330ppi,,,,,,,,듀얼(2)코어,1.5GHz,,,,,램:1GB,내장:16GB,eMMC,MicroSD,,,,블루투스v3.0,,마이크로유심,,,후면:800~999만화소,전면:200~300만화소,,,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"1,000~1,999mAh",,,배터리탈착형,,,,,가로:50~80mm,세로:100~150mm,두께:7~10mm,무게:100~150g,"삼성전자 갤럭시S2 HD LTE, 공기계 (가개통/중고)"
0,GalaxyS2 HD LTE,갤럭시S2 HD LTE,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드2.3 진저브레드,가개통/중고,,11.68cm(4.6인치),AMOLED,1280x720,280~330ppi,,,,,,,,듀얼(2)코어,1.5GHz,,,,,램:1GB,내장:16GB,eMMC,MicroSD,,,,블루투스v3.0,,마이크로유심,,,후면:800~999만화소,전면:200~300만화소,,,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"1,000~1,999mAh",,,배터리탈착형,,,,,가로:50~80mm,세로:100~150mm,두께:7~10mm,무게:100~150g,"삼성전자 갤럭시S2 HD LTE, 공기계 (가개통/중고)"
0,GalaxyS2 LTE,갤럭시S2 LTE,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드2.3 진저브레드,가개통/중고,,11.68cm(4.6인치),AMOLED,1280x720,280~330ppi,,,,,,,,듀얼(2)코어,1.5GHz,,,,,램:1GB,내장:16GB,eMMC,MicroSD,,,,블루투스v3.0,,마이크로유심,,,후면:800~999만화소,전면:200~300만화소,,,,,,,,,,,,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"1,000~1,999mAh",,,배터리탈착형,,,,,가로:50~80mm,세로:100~150mm,두께:7~10mm,무게:100~150g,"삼성전자 갤럭시S2 HD LTE, 공기계 (가개통/중고)"
0,GalaxyS,갤럭시S,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드11,공기계-새제품,,15.75cm(6.2인치),D-AMOLED,2400x1080,421ppi,120Hz,20:9,87.2%,,,HDR10+,엑시노스2100,옥타(8)코어,2.9GHz+2.8GHz+2.2GHz,Mali G78,,,,램:8GB,내장:256GB,UFS3.1,MicroSD 미지원,5G NR,LTE-A,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:6,400만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,○,○,○,,,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,,IP68,,USB타입C,"4,000mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전: 최대15W,,가로:71.2mm,세로:151.7mm,두께:7.9mm,무게:169g,"삼성전자 갤럭시S21 5G 256GB, 공기계 (자급제 공기계)"
0,GalaxyS Hoppin,갤럭시S Hoppin,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.1 젤리빈,가개통/중고,,11.68cm(4.6인치),AMOLED,1280x720,280~330ppi,,,,,,,,쿼드(4)코어,1.4GHz,,,,,램:2GB,내장:8GB,eMMC,MicroSD,,,,블루투스v4.0 apt-X,,,,,후면:800~999만화소,전면:100~199만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,○,,,,,,,,,,,3.5mm,,,,,,,,,,,,,,"2,000~2,299mAh",,,배터리탈착형,,,,,가로:50~80mm,세로:100~150mm,두께:7~10mm,무게:100~150g,"삼성전자 갤럭시 팝 8GB, 공기계 (가개통/중고)"
0,GalaxyGrand Max,갤럭시그랜드 맥스,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.4 킷캣,,,13.33cm(5.25인치),LCD,1280x720,280ppi,,,,,,,,쿼드(4)코어,1.2GHz,,,,,램:1.5GB,내장:16GB,eMMC,MicroSD,,LTE-A,,블루투스v4.0,,마이크로유심,,,"후면:1,300만화소",전면:500만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,○,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,,"2,500mAh",,,배터리탈착형,,,,,,,두께:7.9mm,무게:163g,"삼성전자 갤럭시 그랜드 맥스 16GB, 공기계 (가개통/중고)"
0,GalaxyGrand2,갤럭시그랜드2,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.3 젤리빈,가개통/중고,,13.33cm(5.25인치),,1280x720,280ppi,,,,,,,,쿼드(4)코어,1.2GHz,,,,,램:1.5GB,내장:8GB,eMMC,MicroSD,,LTE,,블루투스v4.0,,마이크로유심,,,후면:800만화소,전면:190만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,○,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,마이크로5핀,"2,600mAh",,,배터리탈착형,,,,,가로:75.3mm,세로:146.8mm,두께:8.9mm,무게:166g,"삼성전자 갤럭시 그랜드2 8GB, 공기계 (가개통/중고)"
0,GalaxyGrand,갤럭시그랜드,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드4.3 젤리빈,가개통/중고,,13.33cm(5.25인치),,1280x720,280ppi,,,,,,,,쿼드(4)코어,1.2GHz,,,,,램:1.5GB,내장:8GB,eMMC,MicroSD,,LTE,,블루투스v4.0,,마이크로유심,,,후면:800만화소,전면:190만화소,"동영상:1080p(FHD),30fps",,,,,,,,,,○,,,,,○,,,,,,3.5mm,,,,,,,,,,,,,마이크로5핀,"2,600mAh",,,배터리탈착형,,,,,가로:75.3mm,세로:146.8mm,두께:8.9mm,무게:166g,"삼성전자 갤럭시 그랜드2 8GB, 공기계 (가개통/중고)"
0,GalaxyNote10,갤럭시노트10,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,17.53cm(6.9인치),D-AMOLED,3088x1440,496ppi,120Hz,19.3:9,91.7%,,,HDR10+,스냅드래곤865+,옥타(8)코어,3.0GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1억800만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,○,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전,,가로:77.2mm,세로:164.8mm,두께:8.1mm,무게:208g,"삼성전자 갤럭시노트20 울트라 5G 256GB, 공기계 (자급제 공기계)"
0,GalaxyNote10 Plus,갤럭시노트10 Plus,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,17.20cm(6.8인치),D-AMOLED,3040x1440,498ppi,60Hz,19:9,91.0%,,,HDR10+,엑시노스9825,옥타(8)코어,2.73GHz+2.4GHz+1.9GHz,Mali G76,,,,램:12GB,내장:256GB,,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,600만화소+1,200만화소+1,200만화소+TOF 3D VGA","전면:1,000만화소",동영상:4K@60fps,,,,,F1.5,,광학식손떨림보정(OIS),○,,○,,○,,,○,,,,○,○,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),얼굴인식,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,300mAh",,,배터리일체형,최대45W,고속충전지원,Qi무선충전: 최대15W,,가로:77.2mm,세로:162.3mm,두께:7.9mm,무게:198g,"삼성전자 갤럭시노트10 플러스 5G 256GB, 공기계 (가개통/중고)"
0,GalaxyNote9,갤럭시노트9,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드8.1 오레오,가개통/중고,,16.25cm(6.4인치),S-AMOLED,2960x1440,516ppi,60Hz,18.5:9,83.4%,,,HDR10,엑시노스9810,옥타(8)코어,2.7GHz+1.7GHz,Mali G72,,,,램:6GB,내장:128GB,UFS2.1,microSD:최대512GB,,LTE-A Cat.18,802.11 a/b/g/n/ac,블루투스v5.0,,나노유심,,,"후면:1,200만화소+1,200만화소",전면:800만화소,"동영상:2160p(UHD),60fps",,,,,F1.5,,광학식손떨림보정(듀얼OIS),○,○,○,,○,,,○,,,,,,3.5mm,스피커:스테레오(2개),32비트 음원재생,,지문인식(후면),얼굴인식,지원,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,4000mAh,,,배터리일체형,최대15W,퀵차지2.0,Qi무선충전: 최대9W,,가로:76.4mm,세로:161.9mm,두께:8.8mm,무게:201g,"삼성전자 갤럭시노트9 128GB, 공기계 (가개통/중고)"
0,GalaxyNote8,갤럭시노트8,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,17.53cm(6.9인치),D-AMOLED,3088x1440,496ppi,120Hz,19.3:9,91.7%,,,HDR10+,스냅드래곤865+,옥타(8)코어,3.0GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1억800만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,○,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전,,가로:77.2mm,세로:164.8mm,두께:8.1mm,무게:208g,"삼성전자 갤럭시노트20 울트라 5G 256GB, 공기계 (자급제 공기계)"
0,GalaxyNoteFE,갤럭시노트FE,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드7.0 누가,가개통/중고,,14.47cm(5.7인치),AMOLED,2560x1440,515ppi,,,85%,,,,엑시노스8 8890,옥타(8)코어,2.3GHz+1.6GHz,Mali T880,,,,램:4GB,내장:64GB,UFS2.0,MicroSD,,LTE-A Cat.12,802.11 a/b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,200만화소",전면:500만화소,"동영상:2160p(UHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,○,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,지원,,,삼성페이,4096단계 필압,IP68,,USB타입C,"3,200mAh",,,배터리일체형,,퀄컴퀵차지2.0,Qi무선충전,,가로:73.9mm,세로:153.5mm,두께:7.9mm,무게:167g,"삼성전자 갤럭시노트 FE 64GB, 공기계 (가개통/중고)"
0,GalaxyNote7,갤럭시노트7,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드7.0 누가,가개통/중고,,14.47cm(5.7인치),AMOLED,2560x1440,515ppi,,,85%,,,,엑시노스8 8890,옥타(8)코어,2.3GHz+1.6GHz,Mali T880,,,,램:4GB,내장:64GB,UFS2.0,MicroSD,,LTE-A Cat.12,802.11 a/b/g/n/ac,블루투스v4.2,,나노유심,,,"후면:1,200만화소",전면:500만화소,"동영상:2160p(UHD),30fps",,,,,F1.7,,,,○,○,,,○,,○,○,○,,,,3.5mm,스피커:모노(1개),,,지문인식,,지원,,,삼성페이,4096단계 필압,IP68,,USB타입C,"3,200mAh",,,배터리일체형,,퀄컴퀵차지2.0,Qi무선충전,,가로:73.9mm,세로:153.5mm,두께:7.9mm,무게:167g,"삼성전자 갤럭시노트 FE 64GB, 공기계 (가개통/중고)"
0,GalaxyNote5,갤럭시노트5,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드10,공기계-새제품,,17.53cm(6.9인치),D-AMOLED,3088x1440,496ppi,120Hz,19.3:9,91.7%,,,HDR10+,스냅드래곤865+,옥타(8)코어,3.0GHz+2.42GHz+1.8GHz,Adreno 650,,,,램:12GB,내장:256GB,UFS3.1,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1억800만화소+1,200만화소+1,200만화소","전면:1,000만화소",동영상:8K@24fps,,,,,F1.8,,광학식손떨림보정(OIS)+전자식손떨림보정(EIS),○,○,,○,○,,○,○,,,○,,,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,500mAh",,,배터리일체형,최대25W,USB PD3.0,Qi무선충전,,가로:77.2mm,세로:164.8mm,두께:8.1mm,무게:208g,"삼성전자 갤럭시노트20 울트라 5G 256GB, 공기계 (자급제 공기계)"
0,GalaxyNote4,갤럭시노트4,"
삼성전자 (
							제조사 웹사이트 바로가기)
												",,출시OS: 안드로이드9.0 파이,가개통/중고,,17.20cm(6.8인치),D-AMOLED,3040x1440,498ppi,60Hz,19:9,91.0%,,,HDR10+,엑시노스9825,옥타(8)코어,2.73GHz+2.4GHz+1.9GHz,Mali G76,,,,램:12GB,내장:256GB,,microSD:최대1TB,5G NR,LTE-A Cat.20,802.11 a/b/g/n/ac/ax,블루투스v5.0,,나노유심,,,"후면:1,600만화소+1,200만화소+1,200만화소+TOF 3D VGA","전면:1,000만화소",동영상:4K@60fps,,,,,F1.5,,광학식손떨림보정(OIS),○,,○,,○,,,○,,,,○,○,,스피커:스테레오(2개),32비트 음원재생,,지문인식(온스크린),얼굴인식,,,빅스비,삼성페이,4096단계 필압,IP68,,USB타입C,"4,300mAh",,,배터리일체형,최대45W,고속충전지원,Qi무선충전: 최대15W,,가로:77.2mm,세로:162.3mm,두께:7.9mm,무게:198g,"삼성전자 갤럭시노트10 플러스 5G 256GB, 공기계 (가개통/중고)"
